00:00:42 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:19:24 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:20:35 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:22:30 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:25:12 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:29:54 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:31:35 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:33:50 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:34:03 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:35:05 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:35:19 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:36:59 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:38:12 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:41:01 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:41:06 [AccountInfo] Account connected (Account: zamora, IpAddress: 26.89.180.238, GameServerCode: 6)
00:41:45 [AccountInfo] Account disconnected (Account: zamora, IpAddress: 26.89.180.238, GameServerCode: 6)
00:42:43 [AccountInfo] Account connected (Account: zamora, IpAddress: 26.89.180.238, GameServerCode: 6)
00:50:52 [AccountInfo] Account disconnected (Account: zamora, IpAddress: 26.89.180.238, GameServerCode: 6)
00:50:55 [AccountInfo] Account connected (Account: zamora, IpAddress: 26.89.180.238, GameServerCode: 6)
00:54:31 [AccountInfo] Account disconnected (Account: zamora, IpAddress: 26.89.180.238, GameServerCode: 6)
00:54:35 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:58:29 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
00:59:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:03:54 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:03:58 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
01:04:07 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
01:04:11 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:04:49 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:04:56 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:09:55 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:10:19 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:12:08 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:12:25 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:24:57 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:26:12 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:32:02 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:42:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:49:09 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
01:56:07 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:00:23 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:00:46 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:04:07 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:04:24 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:04:50 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:05:07 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:05:43 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:06:05 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:18:10 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:19:06 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:23:00 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:23:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:27:02 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:28:32 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:29:52 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:56:25 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
02:59:51 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:00:16 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:03:47 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:04:02 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:04:37 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:04:51 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:12:58 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:13:26 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:13:53 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:14:09 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:15:27 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:16:02 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:17:20 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:17:34 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:18:35 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:20:24 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:21:40 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:21:58 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:22:28 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:22:46 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:23:03 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:23:18 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:23:54 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:24:11 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:26:56 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:27:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:27:55 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:28:11 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:28:29 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:28:42 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:29:12 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:29:28 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:29:37 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:29:51 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:30:10 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:30:28 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:30:36 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:31:12 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:32:16 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:32:32 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:32:57 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:33:12 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:33:35 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:33:52 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:34:06 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:34:21 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:34:33 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:34:58 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:35:10 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:35:27 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:35:46 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:36:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:36:30 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:37:07 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:37:49 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:38:04 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:38:41 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:38:59 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:40:47 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:41:36 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:43:48 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:44:28 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:45:28 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:45:49 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:46:18 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:46:33 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:47:21 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:48:39 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:49:36 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:49:57 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:50:24 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:50:41 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:51:13 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:51:34 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:52:00 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:52:19 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:52:38 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:53:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:53:52 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:54:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:55:14 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:56:18 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:56:45 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:57:04 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:57:43 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:58:02 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:58:18 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
03:58:36 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:01:17 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:01:53 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:02:20 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:02:35 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:03:05 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:03:19 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:04:18 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
